AppTimestamp(s),SensorTimestamp(s),Acc_X,Acc_Y,Acc_Z,Label,Latitude,Longitude
188.777,2735871.966,-0.01406,-0.32243,9.87488,9,4.8,6
188.8,2735871.985,-0.01167,-0.31525,9.88445,9,4.8,6
188.821,2735872.004,-0.01884,-0.332,9.87249,9,4.8,6
188.839,2735872.023,-0.00927,-0.3344,9.88206,9,4.8,6
188.856,2735872.042,-0.02841,-0.332,9.87967,9,4.8,6
188.876,2735872.061,-0.02363,-0.32722,9.88445,9,4.8,6
188.893,2735872.08,-0.02363,-0.32722,9.86531,9,4.8,6
188.915,2735872.099,-0.01645,-0.332,9.87727,9,4.8,6
188.935,2735872.118,-0.01167,-0.34158,9.87967,9,4.8,6
188.95,2735872.137,-0.02124,-0.32722,9.88206,9,4.8,6
188.968,2735872.156,-0.01167,-0.32243,9.87967,9,4.8,6
188.988,2735872.175,-0.01884,-0.32483,9.88206,9,4.8,6
189.007,2735872.194,-0.00927,-0.31525,9.87249,9,4.8,6
189.03,2735872.213,-0.01406,-0.32961,9.88445,9,4.8,6
189.044,2735872.232,-0.01167,-0.32004,9.88445,9,4.8,6
189.067,2735872.251,-0.01884,-0.32722,9.88206,9,4.8,6
189.086,2735872.27,-0.01884,-0.32722,9.87488,9,4.8,6
189.101,2735872.289,-0.02124,-0.32483,9.87249,9,4.8,6
189.121,2735872.308,-0.01645,-0.3344,9.88445,9,4.8,6
189.139,2735872.327,-0.02124,-0.332,9.87727,9,4.8,6
189.159,2735872.346,-0.01884,-0.31525,9.87009,9,4.8,6
189.176,2735872.365,-0.02841,-0.33918,9.87727,9,4.8,6
189.197,2735872.384,-0.01884,-0.332,9.87967,9,4.8,6
189.216,2735872.403,-0.01406,-0.32961,9.89642,9,4.8,6
189.235,2735872.422,-0.01167,-0.32961,9.8677,9,4.8,6
189.254,2735872.441,-0.01167,-0.32004,9.88924,9,4.8,6
189.274,2735872.46,-0.01645,-0.31765,9.87727,9,4.8,6
189.292,2735872.479,-0.01645,-0.32722,9.88206,9,4.8,6
189.313,2735872.498,-0.02124,-0.332,9.87727,9,4.8,6
189.33,2735872.517,-0.01167,-0.3344,9.88445,9,4.8,6
189.349,2735872.536,-0.02602,-0.32483,9.87488,9,4.8,6
189.372,2735872.555,-0.02124,-0.30568,9.87488,9,4.8,6
189.388,2735872.574,-0.02602,-0.32961,9.87727,9,4.8,6
189.406,2735872.594,-0.01167,-0.32961,9.87488,9,4.8,6
189.426,2735872.613,-0.01884,-0.32004,9.88684,9,4.8,6
189.445,2735872.632,-0.01645,-0.32243,9.88445,9,4.8,6
189.467,2735872.651,-0.01884,-0.3344,9.87009,9,4.8,6
189.482,2735872.67,-0.01167,-0.32722,9.87009,9,4.8,6
189.501,2735872.689,-0.01884,-0.32243,9.89163,9,4.8,6
189.521,2735872.708,-0.02602,-0.32722,9.87727,9,4.8,6
189.54,2735872.727,-0.01645,-0.332,9.87967,9,4.8,6
189.557,2735872.746,-0.02363,-0.32722,9.87488,9,4.8,6
189.576,2735872.765,-0.02124,-0.32004,9.88445,9,4.8,6
189.599,2735872.784,-0.02363,-0.34158,9.88684,9,4.8,6
189.619,2735872.803,-0.01406,-0.32243,9.88445,9,4.8,6
189.662,2735872.822,-0.01884,-0.33679,9.87727,9,4.8,6
189.664,2735872.841,-0.01884,-0.332,9.88684,9,4.8,6
189.672,2735872.86,-0.01406,-0.32483,9.87009,9,4.8,6
189.693,2735872.879,-0.01645,-0.32483,9.87488,9,4.8,6
189.71,2735872.898,-0.01884,-0.32961,9.88445,9,4.8,6
189.73,2735872.917,-0.02363,-0.32004,9.87727,9,4.8,6
189.748,2735872.936,-0.01406,-0.32243,9.88206,9,4.8,6
189.767,2735872.955,-0.02124,-0.33679,9.88206,9,4.8,6
189.787,2735872.974,-0.01645,-0.32961,9.87249,9,4.8,6
189.809,2735872.993,-0.01406,-0.3344,9.88445,9,4.8,6
189.828,2735873.012,-0.01167,-0.332,9.88206,9,4.8,6
189.844,2735873.031,-0.01406,-0.32722,9.87488,9,4.8,6
189.866,2735873.05,-0.0332,-0.32722,9.87967,9,4.8,6
189.882,2735873.069,-0.00927,-0.3344,9.89402,9,4.8,6
189.901,2735873.088,-0.01884,-0.32961,9.87727,9,4.8,6
189.92,2735873.107,-0.01645,-0.332,9.89163,9,4.8,6
189.94,2735873.126,-0.01406,-0.33679,9.87727,9,4.8,6
189.958,2735873.145,-0.01645,-0.332,9.88684,9,4.8,6
189.98,2735873.164,-0.01884,-0.32483,9.88206,9,4.8,6
189.996,2735873.183,-0.01884,-0.32243,9.88445,9,4.8,6
190.016,2735873.202,-0.01645,-0.332,9.88206,9,4.8,6
190.039,2735873.221,-0.01645,-0.32961,9.87249,9,4.8,6
190.053,2735873.24,-0.00927,-0.32722,9.87967,9,4.8,6
190.073,2735873.259,-0.01884,-0.32961,9.88924,9,4.8,6
190.092,2735873.278,-0.01884,-0.31525,9.88206,9,4.8,6
190.11,2735873.297,-0.02602,-0.32722,9.88445,9,4.8,6
190.131,2735873.316,-0.01645,-0.32483,9.88445,9,4.8,6
190.147,2735873.335,-0.02602,-0.32243,9.89163,9,4.8,6
190.168,2735873.354,-0.00927,-0.332,9.87967,9,4.8,6
190.185,2735873.373,-0.00688,-0.32243,9.87488,9,4.8,6
190.204,2735873.392,-0.02363,-0.33918,9.88206,9,4.8,6
190.224,2735873.411,-0.01645,-0.33679,9.88924,9,4.8,6
190.243,2735873.43,-0.01884,-0.3344,9.88924,9,4.8,6
190.262,2735873.449,-0.02124,-0.31765,9.88445,9,4.8,6
190.28,2735873.468,-0.02124,-0.3344,9.88206,9,4.8,6
190.3,2735873.488,-0.02124,-0.32722,9.87727,9,4.8,6
190.32,2735873.507,-0.01884,-0.32483,9.87727,9,4.8,6
190.338,2735873.526,-0.02124,-0.32483,9.87967,9,4.8,6
190.355,2735873.545,-0.01167,-0.32243,9.87727,9,4.8,6
190.379,2735873.564,-0.01406,-0.3344,9.87967,9,4.8,6
190.399,2735873.583,-0.01884,-0.32722,9.87249,9,4.8,6
190.418,2735873.602,-0.01406,-0.32483,9.88445,9,4.8,6
190.436,2735873.621,-0.02363,-0.32961,9.87488,9,4.8,6
190.452,2735873.64,-0.01884,-0.32722,9.88684,9,4.8,6
190.472,2735873.659,-0.02124,-0.32483,9.87967,9,4.8,6
190.495,2735873.678,-0.02363,-0.332,9.88684,9,4.8,6
190.511,2735873.697,-0.02124,-0.34158,9.88445,9,4.8,6
190.53,2735873.716,-0.02363,-0.32722,9.87249,9,4.8,6
190.548,2735873.735,-0.01884,-0.32243,9.88684,9,4.8,6
190.571,2735873.754,-0.00927,-0.32961,9.87488,9,4.8,6
190.584,2735873.773,-0.02363,-0.32243,9.89402,9,4.8,6
190.605,2735873.792,-0.02124,-0.32483,9.87009,9,4.8,6
190.623,2735873.811,-0.01645,-0.32722,9.88445,9,4.8,6
190.642,2735873.83,-0.01406,-0.32243,9.87009,9,4.8,6
190.662,2735873.849,-0.01884,-0.32004,9.87967,9,4.8,6
190.679,2735873.868,-0.01884,-0.32004,9.87727,9,4.8,6
190.699,2735873.887,-0.01645,-0.32961,9.88445,9,4.8,6
190.718,2735873.906,-0.02602,-0.31525,9.88206,9,4.8,6
190.738,2735873.925,-0.02841,-0.32004,9.88206,9,4.8,6
190.756,2735873.944,-0.02602,-0.332,9.88684,9,4.8,6
190.777,2735873.963,-0.00927,-0.33918,9.87727,9,4.8,6
190.801,2735873.982,-0.02124,-0.34397,9.87488,9,4.8,6
190.82,2735874.001,-0.00449,-0.33918,9.88206,9,4.8,6
190.834,2735874.02,-0.00927,-0.3344,9.88445,9,4.8,6
190.855,2735874.039,-0.02602,-0.32961,9.88684,9,4.8,6
190.87,2735874.058,-0.00927,-0.32722,9.87249,9,4.8,6
190.893,2735874.077,-0.00927,-0.3344,9.87967,9,4.8,6
190.909,2735874.096,-0.02124,-0.33679,9.88206,9,4.8,6
190.931,2735874.115,-0.01645,-0.33918,9.88445,9,4.8,6
190.947,2735874.134,-0.02124,-0.3344,9.88206,9,4.8,6
190.966,2735874.153,-0.01884,-0.32722,9.88206,9,4.8,6
190.984,2735874.172,-0.02841,-0.32243,9.88206,9,4.8,6
191.007,2735874.191,-0.01406,-0.32483,9.87967,9,4.8,6
191.027,2735874.21,-0.02602,-0.32004,9.87967,9,4.8,6
191.043,2735874.229,-0.01884,-0.32722,9.88206,9,4.8,6
191.065,2735874.248,-0.01884,-0.32243,9.88684,9,4.8,6
191.08,2735874.267,-0.01884,-0.32483,9.87967,9,4.8,6
191.099,2735874.286,-0.02363,-0.32722,9.87727,9,4.8,6
191.12,2735874.305,-0.01406,-0.32722,9.88684,9,4.8,6
191.138,2735874.324,-0.01884,-0.32004,9.87727,9,4.8,6
191.156,2735874.343,-0.02602,-0.32722,9.87967,9,4.8,6
191.176,2735874.362,-0.00927,-0.32961,9.87727,9,4.8,6
191.196,2735874.382,-0.01884,-0.32722,9.87009,9,4.8,6
191.213,2735874.401,-0.02124,-0.3344,9.88445,9,4.8,6
191.232,2735874.42,-0.01406,-0.32722,9.88206,9,4.8,6
191.25,2735874.439,-0.02363,-0.31525,9.88206,9,4.8,6
191.269,2735874.458,-0.01167,-0.32961,9.88684,9,4.8,6
191.289,2735874.477,-0.01645,-0.32483,9.87967,9,4.8,6
191.31,2735874.496,-0.02363,-0.32483,9.87488,9,4.8,6
191.328,2735874.515,-0.01884,-0.32483,9.88684,9,4.8,6
191.35,2735874.534,-0.0332,-0.31047,9.88206,9,4.8,6
191.365,2735874.553,-0.01406,-0.332,9.89163,9,4.8,6
191.386,2735874.572,-0.02841,-0.32243,9.87727,9,4.8,6
191.406,2735874.591,-0.02124,-0.32722,9.87488,9,4.8,6
191.423,2735874.61,-0.02124,-0.32243,9.88445,9,4.8,6
191.445,2735874.629,-0.01884,-0.32243,9.88445,9,4.8,6
191.463,2735874.648,-0.01645,-0.332,9.88445,9,4.8,6
191.478,2735874.667,-0.00927,-0.332,9.87967,9,4.8,6
191.496,2735874.686,-0.00927,-0.31765,9.87967,9,4.8,6
191.519,2735874.705,-0.01406,-0.332,9.88445,9,4.8,6
191.538,2735874.724,-0.00688,-0.32243,9.88206,9,4.8,6
191.556,2735874.743,-0.00927,-0.31765,9.87967,9,4.8,6
191.579,2735874.762,-0.01645,-0.32483,9.87967,9,4.8,6
191.6,2735874.781,-0.02363,-0.32004,9.88445,9,4.8,6
191.617,2735874.8,-0.01406,-0.31525,9.87967,9,4.8,6
191.634,2735874.819,-0.00927,-0.32483,9.88206,9,4.8,6
191.662,2735874.838,-0.01645,-0.32722,9.88684,9,4.8,6
191.67,2735874.857,-0.00927,-0.31765,9.87727,9,4.8,6
191.688,2735874.876,-0.01645,-0.33679,9.87727,9,4.8,6
191.707,2735874.895,-0.01645,-0.32483,9.87727,9,4.8,6
191.726,2735874.914,-0.02124,-0.32961,9.88445,9,4.8,6
191.746,2735874.933,-0.01167,-0.32004,9.88206,9,4.8,6
191.764,2735874.952,-0.02363,-0.32722,9.87727,9,4.8,6
191.784,2735874.971,-0.01884,-0.32243,9.88206,9,4.8,6
191.807,2735874.99,-0.01884,-0.32961,9.87488,9,4.8,6
191.823,2735875.009,-0.01884,-0.332,9.88924,9,4.8,6
191.845,2735875.028,-0.01406,-0.32004,9.87727,9,4.8,6
191.86,2735875.047,-0.02363,-0.32243,9.88445,9,4.8,6
191.877,2735875.066,-0.02363,-0.32961,9.87488,9,4.8,6
191.897,2735875.085,-0.01645,-0.32243,9.88206,9,4.8,6
191.919,2735875.104,-0.02124,-0.32961,9.8677,9,4.8,6
191.937,2735875.123,-0.01884,-0.32961,9.87727,9,4.8,6
191.957,2735875.142,-0.02124,-0.32483,9.87488,9,4.8,6
191.978,2735875.161,-0.02841,-0.332,9.87727,9,4.8,6
191.997,2735875.18,-0.00927,-0.31525,9.88445,9,4.8,6
192.012,2735875.199,-0.00927,-0.32004,9.88206,9,4.8,6
192.035,2735875.218,-0.02602,-0.32722,9.88445,9,4.8,6
192.053,2735875.237,-0.01645,-0.32722,9.88206,9,4.8,6
192.071,2735875.256,-0.01884,-0.32243,9.89163,9,4.8,6
192.088,2735875.276,-0.01167,-0.32961,9.87488,9,4.8,6
192.107,2735875.295,-0.01645,-0.3344,9.87727,9,4.8,6
192.13,2735875.314,-0.01406,-0.33918,9.87488,9,4.8,6
192.148,2735875.333,-0.02602,-0.332,9.87488,9,4.8,6
192.17,2735875.352,-0.01645,-0.32483,9.87488,9,4.8,6
192.183,2735875.371,-0.00688,-0.32961,9.87727,9,4.8,6
192.202,2735875.39,-0.00927,-0.32483,9.87727,9,4.8,6
192.221,2735875.409,-0.02124,-0.32243,9.87488,9,4.8,6
192.24,2735875.428,-0.01406,-0.32483,9.87488,9,4.8,6
192.259,2735875.447,-0.02124,-0.32961,9.87488,9,4.8,6
192.277,2735875.466,-0.01645,-0.32961,9.88206,9,4.8,6
192.3,2735875.485,-0.02124,-0.32004,9.88445,9,4.8,6
192.317,2735875.504,-0.01406,-0.32961,9.87967,9,4.8,6
192.335,2735875.523,-0.01645,-0.32243,9.88445,9,4.8,6
192.355,2735875.542,-0.01645,-0.32483,9.88445,9,4.8,6
192.374,2735875.561,-0.00209,-0.32961,9.87488,9,4.8,6
192.392,2735875.58,-0.02124,-0.32722,9.88206,9,4.8,6
192.412,2735875.599,-0.02363,-0.32483,9.87967,9,4.8,6
192.434,2735875.618,-0.01167,-0.31286,9.88206,9,4.8,6
192.453,2735875.637,-0.02124,-0.32483,9.87967,9,4.8,6
192.469,2735875.656,-0.00688,-0.32483,9.87727,9,4.8,6
192.488,2735875.675,-0.00688,-0.32961,9.88684,9,4.8,6
192.508,2735875.694,-0.01884,-0.32722,9.87488,9,4.8,6
192.529,2735875.713,-0.01406,-0.32004,9.88684,9,4.8,6
192.545,2735875.732,-0.01884,-0.32243,9.87967,9,4.8,6
192.563,2735875.751,-0.02124,-0.31525,9.87488,9,4.8,6
192.582,2735875.77,-0.01167,-0.32722,9.87249,9,4.8,6
192.601,2735875.789,-0.02124,-0.32483,9.87727,9,4.8,6
192.621,2735875.808,-0.02602,-0.32722,9.87967,9,4.8,6
192.639,2735875.827,-0.01884,-0.32961,9.87967,9,4.8,6
192.658,2735875.846,-0.02124,-0.33679,9.88206,9,4.8,6
192.676,2735875.865,-0.00688,-0.32722,9.88924,9,4.8,6
192.696,2735875.884,-0.01406,-0.31286,9.87967,9,4.8,6
192.717,2735875.903,-0.00927,-0.31765,9.87727,9,4.8,6
192.734,2735875.922,-0.02841,-0.32722,9.88684,9,4.8,6
192.756,2735875.941,-0.01645,-0.32722,9.87967,9,4.8,6
192.776,2735875.96,-0.01884,-0.34158,9.87967,9,4.8,6
192.795,2735875.979,-0.02124,-0.332,9.87727,9,4.8,6
192.815,2735875.998,-0.01167,-0.31525,9.88445,9,4.8,6
192.833,2735876.017,-0.01167,-0.32483,9.88924,9,4.8,6
192.853,2735876.036,-0.02363,-0.32961,9.87967,9,4.8,6
192.867,2735876.055,-0.02124,-0.32004,9.87249,9,4.8,6
192.885,2735876.074,-0.00927,-0.32722,9.87727,9,4.8,6
192.909,2735876.093,-0.02363,-0.32961,9.87967,9,4.8,6
192.929,2735876.112,-0.02124,-0.32961,9.87488,9,4.8,6
192.948,2735876.131,-0.02363,-0.33679,9.88684,9,4.8,6
192.964,2735876.15,-0.01167,-0.3344,9.87249,9,4.8,6
192.981,2735876.17,-0.01645,-0.32004,9.89163,9,4.8,6
193.0,2735876.189,-0.02124,-0.32483,9.87967,9,4.8,6
193.02,2735876.208,-0.01645,-0.32243,9.88206,9,4.8,6
193.039,2735876.227,-0.01167,-0.332,9.88445,9,4.8,6
193.058,2735876.246,-0.01884,-0.32961,9.88206,9,4.8,6
193.078,2735876.265,-0.01406,-0.32961,9.87488,9,4.8,6
193.096,2735876.284,-0.01167,-0.32961,9.87727,9,4.8,6
193.119,2735876.303,-0.01406,-0.32961,9.87967,9,4.8,6
193.137,2735876.322,-0.02124,-0.32722,9.88684,9,4.8,6
193.155,2735876.341,-0.01645,-0.34158,9.87967,9,4.8,6
193.171,2735876.36,-0.02124,-0.3344,9.87488,9,4.8,6
193.191,2735876.379,-0.01406,-0.33679,9.88206,9,4.8,6
193.211,2735876.398,-0.01406,-0.33918,9.88206,9,4.8,6
193.23,2735876.417,-0.01645,-0.31765,9.88684,9,4.8,6
193.249,2735876.436,-0.02841,-0.32483,9.89402,9,4.8,6
193.267,2735876.455,-0.01645,-0.332,9.87967,9,4.8,6
193.29,2735876.474,-0.01884,-0.32004,9.87488,9,4.8,6
193.307,2735876.493,-0.00927,-0.32004,9.88206,9,4.8,6
193.325,2735876.512,-0.01167,-0.33918,9.87727,9,4.8,6
193.348,2735876.531,-0.01645,-0.3344,9.88206,9,4.8,6
193.367,2735876.55,-0.02363,-0.31765,9.88445,9,4.8,6
193.381,2735876.569,-0.02124,-0.32722,9.87967,9,4.8,6
193.4,2735876.588,-0.01884,-0.32722,9.87727,9,4.8,6
193.42,2735876.607,-0.02363,-0.32722,9.88206,9,4.8,6
193.439,2735876.626,-0.02363,-0.32243,9.87967,9,4.8,6
193.457,2735876.645,-0.01884,-0.32722,9.88206,9,4.8,6
193.48,2735876.664,-0.02602,-0.32961,9.87967,9,4.8,6
193.497,2735876.683,-0.01406,-0.32722,9.88924,9,4.8,6
193.519,2735876.702,-0.01884,-0.32004,9.87727,9,4.8,6
193.534,2735876.721,-0.01884,-0.332,9.88924,9,4.8,6
193.554,2735876.74,-0.01884,-0.32004,9.88206,9,4.8,6
193.573,2735876.759,-0.01645,-0.32722,9.88684,9,4.8,6
193.595,2735876.778,-0.02124,-0.32004,9.87488,9,4.8,6
193.61,2735876.797,-0.00927,-0.32004,9.88206,9,4.8,6
193.64,2735876.816,-0.00927,-0.32722,9.87967,9,4.8,6
193.666,2735876.835,-0.00927,-0.332,9.87727,9,4.8,6
193.667,2735876.854,-0.01406,-0.332,9.87488,9,4.8,6
193.685,2735876.873,-0.01884,-0.332,9.87967,9,4.8,6
193.704,2735876.892,-0.02363,-0.32483,9.87967,9,4.8,6
193.723,2735876.911,-0.02363,-0.32483,9.88206,9,4.8,6
193.743,2735876.93,-0.01645,-0.32722,9.8677,9,4.8,6
193.763,2735876.949,-0.01645,-0.32004,9.87967,9,4.8,6
193.781,2735876.968,-0.01406,-0.32004,9.87727,9,4.8,6
193.8,2735876.987,-0.01884,-0.32004,9.88445,9,4.8,6
193.82,2735877.006,-0.01884,-0.32243,9.88206,9,4.8,6
193.838,2735877.025,-0.02363,-0.32961,9.88445,9,4.8,6
193.856,2735877.044,-0.01645,-0.32243,9.88924,9,4.8,6
193.88,2735877.064,-0.01167,-0.32961,9.87488,9,4.8,6
193.899,2735877.083,-0.02363,-0.3344,9.88684,9,4.8,6
193.918,2735877.102,-0.02124,-0.32722,9.87967,9,4.8,6
193.937,2735877.121,-0.02602,-0.32722,9.87967,9,4.8,6
193.953,2735877.14,-0.01406,-0.32483,9.88445,9,4.8,6
193.971,2735877.159,-0.01884,-0.32483,9.87967,9,4.8,6
193.991,2735877.178,-0.02841,-0.32961,9.88445,9,4.8,6
194.009,2735877.197,-0.01645,-0.33679,9.88445,9,4.8,6
194.031,2735877.216,-0.01645,-0.3344,9.88445,9,4.8,6
194.051,2735877.235,-0.01167,-0.32722,9.88684,9,4.8,6
194.07,2735877.254,-0.02363,-0.32243,9.88445,9,4.8,6
194.085,2735877.273,-0.01406,-0.332,9.87967,9,4.8,6
194.108,2735877.292,-0.01167,-0.32243,9.87727,9,4.8,6
194.124,2735877.311,-0.01406,-0.332,9.88206,9,4.8,6
194.143,2735877.33,-0.01884,-0.3344,9.87488,9,4.8,6
194.163,2735877.349,-0.02124,-0.31765,9.88206,9,4.8,6
194.179,2735877.368,-0.01406,-0.32722,9.88206,9,4.8,6
194.197,2735877.387,-0.02363,-0.31525,9.87727,9,4.8,6
194.218,2735877.406,-0.01645,-0.31765,9.88445,9,4.8,6
194.238,2735877.425,-0.00688,-0.32961,9.87488,9,4.8,6
194.256,2735877.444,-0.01645,-0.32243,9.88684,9,4.8,6
194.277,2735877.463,-0.01406,-0.31765,9.87967,9,4.8,6
194.299,2735877.482,-0.01645,-0.32004,9.87967,9,4.8,6
194.319,2735877.501,-0.00927,-0.33918,9.88206,9,4.8,6
194.333,2735877.52,-0.01645,-0.33679,9.87727,9,4.8,6
194.352,2735877.539,-0.02841,-0.32961,9.88684,9,4.8,6
194.371,2735877.558,-0.02124,-0.33918,9.87727,9,4.8,6
194.39,2735877.577,-0.01645,-0.32243,9.89163,9,4.8,6
194.411,2735877.596,-0.01645,-0.34158,9.87488,9,4.8,6
194.431,2735877.615,-0.01406,-0.332,9.88445,9,4.8,6
194.45,2735877.634,-0.01406,-0.32243,9.87727,9,4.8,6
194.47,2735877.653,-0.01406,-0.32243,9.88206,9,4.8,6
194.487,2735877.672,-0.00927,-0.32483,9.88206,9,4.8,6
194.504,2735877.691,-0.01167,-0.32004,9.88445,9,4.8,6
194.523,2735877.71,-0.01884,-0.31525,9.87488,9,4.8,6
194.542,2735877.729,-0.00927,-0.32483,9.88445,9,4.8,6
194.56,2735877.748,-0.01167,-0.31765,9.88206,9,4.8,6
194.578,2735877.767,-0.01645,-0.332,9.87727,9,4.8,6
194.597,2735877.786,-0.01406,-0.32961,9.8677,9,4.8,6
194.617,2735877.805,-0.02363,-0.32483,9.88684,9,4.8,6
194.635,2735877.824,-0.01167,-0.32961,9.87727,9,4.8,6
194.656,2735877.843,-0.01645,-0.32243,9.87488,9,4.8,6
194.68,2735877.862,-0.01167,-0.33679,9.87249,9,4.8,6
194.694,2735877.881,-0.01884,-0.32722,9.88445,9,4.8,6
194.719,2735877.9,-0.02602,-0.32243,9.87967,9,4.8,6
194.737,2735877.919,-0.00688,-0.332,9.88445,9,4.8,6
194.752,2735877.938,-0.01167,-0.32483,9.87967,9,4.8,6
194.771,2735877.958,-0.01406,-0.33918,9.87727,9,4.8,6
194.79,2735877.977,-0.01884,-0.33918,9.88684,9,4.8,6
194.808,2735877.996,-0.01167,-0.332,9.87727,9,4.8,6
194.83,2735878.015,-0.01884,-0.32961,9.87727,9,4.8,6
194.85,2735878.034,-0.01406,-0.32004,9.88206,9,4.8,6
194.868,2735878.053,-0.02841,-0.31286,9.88445,9,4.8,6
194.886,2735878.072,-0.02602,-0.32004,9.87727,9,4.8,6
194.903,2735878.091,-0.02363,-0.32722,9.88206,9,4.8,6
194.926,2735878.11,-0.01884,-0.32483,9.88445,9,4.8,6
194.943,2735878.129,-0.01645,-0.31047,9.87009,9,4.8,6
194.96,2735878.148,-0.01645,-0.31765,9.88445,9,4.8,6
194.979,2735878.167,-0.02124,-0.31765,9.87727,9,4.8,6
194.997,2735878.186,-0.02124,-0.32243,9.87249,9,4.8,6
195.021,2735878.205,-0.01884,-0.3344,9.87967,9,4.8,6
195.037,2735878.224,-0.00688,-0.332,9.87488,9,4.8,6
195.057,2735878.243,-0.00927,-0.32243,9.88445,9,4.8,6
195.076,2735878.262,-0.00927,-0.332,9.86292,9,4.8,6
195.094,2735878.281,-0.00927,-0.32243,9.87967,9,4.8,6
195.112,2735878.3,-0.01645,-0.31765,9.87249,9,4.8,6
195.134,2735878.319,-0.02124,-0.30568,9.88924,9,4.8,6
195.15,2735878.338,-0.01884,-0.32722,9.87967,9,4.8,6
195.169,2735878.357,-0.01884,-0.332,9.87009,9,4.8,6
195.189,2735878.376,-0.01645,-0.32961,9.87488,9,4.8,6
195.207,2735878.395,-0.00688,-0.3344,9.88206,9,4.8,6
195.226,2735878.414,-0.02363,-0.32243,9.87967,9,4.8,6
195.246,2735878.433,-0.02602,-0.32004,9.87488,9,4.8,6
195.265,2735878.452,-0.02124,-0.3344,9.88206,9,4.8,6
195.287,2735878.471,-0.02363,-0.32243,9.88445,9,4.8,6
195.302,2735878.49,-0.01884,-0.32722,9.8677,9,4.8,6
195.322,2735878.509,-0.02602,-0.3344,9.88445,9,4.8,6
195.344,2735878.528,-0.02841,-0.3344,9.87488,9,4.8,6
195.36,2735878.547,-0.01167,-0.32483,9.88924,9,4.8,6
195.378,2735878.566,-0.00688,-0.32722,9.87009,9,4.8,6
195.399,2735878.585,-0.01406,-0.31525,9.88206,9,4.8,6
195.417,2735878.604,-0.01645,-0.32243,9.87967,9,4.8,6
195.439,2735878.623,-0.01645,-0.32722,9.88445,9,4.8,6
195.457,2735878.642,-0.02124,-0.332,9.87967,9,4.8,6
195.476,2735878.661,-0.01645,-0.332,9.87967,9,4.8,6
195.493,2735878.68,-0.02363,-0.32243,9.87967,9,4.8,6
195.511,2735878.699,-0.02363,-0.32243,9.88924,9,4.8,6
195.533,2735878.718,-0.00927,-0.332,9.87249,9,4.8,6
195.552,2735878.737,-0.02124,-0.32243,9.88924,9,4.8,6
195.571,2735878.756,-0.01406,-0.32961,9.87727,9,4.8,6
195.59,2735878.775,-0.01406,-0.332,9.88206,9,4.8,6
195.611,2735878.794,-0.01406,-0.32243,9.87488,9,4.8,6
195.635,2735878.813,-0.02363,-0.32004,9.88924,9,4.8,6
195.661,2735878.832,-0.01406,-0.32483,9.87967,9,4.8,6
195.663,2735878.852,-0.02124,-0.32004,9.88924,9,4.8,6
195.683,2735878.871,-0.02841,-0.32722,9.88684,9,4.8,6
195.703,2735878.89,-0.01884,-0.3344,9.87488,9,4.8,6
195.722,2735878.909,-0.02602,-0.32483,9.88206,9,4.8,6
195.741,2735878.928,-0.01645,-0.33918,9.87967,9,4.8,6
195.759,2735878.947,-0.02602,-0.32722,9.88206,9,4.8,6
195.777,2735878.966,-0.02124,-0.32722,9.88206,9,4.8,6
195.797,2735878.985,-0.00688,-0.32483,9.87967,9,4.8,6
195.819,2735879.004,-0.00927,-0.31286,9.88206,9,4.8,6
195.835,2735879.023,-0.01645,-0.32722,9.88445,9,4.8,6
195.855,2735879.042,-0.02363,-0.32004,9.87488,9,4.8,6
195.875,2735879.061,-0.02124,-0.32483,9.88206,9,4.8,6
195.896,2735879.08,-0.03081,-0.32722,9.87727,9,4.8,6
195.915,2735879.099,-0.02602,-0.32004,9.87727,9,4.8,6
195.935,2735879.118,-0.02124,-0.32483,9.89163,9,4.8,6
195.953,2735879.137,-0.02602,-0.34158,9.89163,9,4.8,6
195.967,2735879.156,-0.01645,-0.32961,9.87967,9,4.8,6
195.988,2735879.175,-0.00688,-0.32243,9.89163,9,4.8,6
196.012,2735879.194,-0.03081,-0.32961,9.88445,9,4.8,6
196.029,2735879.213,-0.02124,-0.32961,9.88924,9,4.8,6
196.049,2735879.232,-0.00688,-0.31525,9.87488,9,4.8,6
196.066,2735879.251,-0.01645,-0.32961,9.88445,9,4.8,6
196.085,2735879.27,-0.01884,-0.32483,9.87249,9,4.8,6
196.101,2735879.289,-0.02363,-0.32483,9.88445,9,4.8,6
196.125,2735879.308,-0.01406,-0.3344,9.88206,9,4.8,6
196.139,2735879.327,-0.00927,-0.32483,9.87727,9,4.8,6
196.16,2735879.346,-0.01406,-0.32961,9.88445,9,4.8,6
196.176,2735879.365,-0.01167,-0.32004,9.88206,9,4.8,6
196.196,2735879.384,-0.01884,-0.32483,9.8677,9,4.8,6
196.217,2735879.403,-0.02124,-0.31047,9.88684,9,4.8,6
196.233,2735879.422,-0.01645,-0.32483,9.87967,9,4.8,6
196.254,2735879.441,-0.01167,-0.31765,9.89402,9,4.8,6
196.273,2735879.46,-0.02363,-0.32004,9.88445,9,4.8,6
196.292,2735879.479,-0.00688,-0.32961,9.88445,9,4.8,6
196.314,2735879.498,-0.01884,-0.33679,9.87009,9,4.8,6
196.33,2735879.517,-0.02124,-0.31765,9.88206,9,4.8,6
196.351,2735879.536,-0.01884,-0.32483,9.88445,9,4.8,6
